2023-12-28 15:57:20,5004,"[{""id"":5004,""description"":""SALSA FRUTILLA  "",""shortDescription"":""FRUTILLA"",""presentation"":""500grs"",""brand"":""LHERITIER"",""baseUnit"":{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0},""featuredImage"":{""id"":28735,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/7792860002951.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/7792860002951.png"",""basePath"":""prod/7792860002951.png""},""imageShelf"":null,""category"":{""id"":10118,""description"":""SALSAS"",""parentId"":5026,""featured"":false,""image"":null,""flagEnabled"":true,""area"":3100},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""7792860002951"",""price"":259.00,""strPrice"":""259.00"",""priceByUnity"":518.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,7004,[]
2023-12-28 15:57:20,6004,"[{""id"":6004,""description"":""MERMELADA DE DURAZNO "",""shortDescription"":""DURAZNO"",""presentation"":""454grs"",""brand"":""ARCOR"",""baseUnit"":{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":15054,""description"":""MERMELADA COMUN"",""parentId"":10097,""featured"":false,""image"":null,""flagEnabled"":true,""area"":5100},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":100,""status"":""Deshabilitado"",""barcode"":""7790580509507"",""price"":489.00,""strPrice"":""489.00"",""priceByUnity"":1077.09,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":2,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,9004,[]
2023-12-28 15:57:20,4,"[{""id"":4,""description"":""MERENGUE"",""shortDescription"":""MERENGUE"",""presentation"":""1kg"",""brand"":""MONARCA"",""baseUnit"":{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":{""id"":27804,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/4_F.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/4_F.png"",""basePath"":""prod/4_F.png""},""imageShelf"":{""id"":32740,""path"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/prod/merenguitos.png"",""resizePath"":""https://d2n39a10pcqohq.cloudfront.net/unsafe/${params}/prod/merenguitos.png"",""basePath"":""prod/merenguitos.png""},""category"":{""id"":5134,""description"":""PRODUCTOS DULCES SECOS"",""parentId"":1015,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18400},""isFractionable"":1,""fractions"":[{""id"":5,""parentId"":null,""description"":""Kilogramos"",""shortName"":""kg"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},{""id"":1,""parentId"":5,""description"":""Gramos"",""shortName"":""grs"",""increment"":100.0,""convertion"":1000.0,""minByProd"":100.0}],""minimumByUnit"":null,""size"":80,""status"":""Publicado"",""barcode"":""4"",""price"":5950.00,""strPrice"":""5950.00"",""priceByUnity"":5950.00,""referenceUnit"":""1 kg"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:20,10004,[]
2023-12-28 15:57:20,1004,"[{""id"":1004,""description"":""PAN DULCE ARTESANAL CHICO MONARCA 1uds"",""shortDescription"":null,""presentation"":null,""brand"":""MONARCA"",""baseUnit"":{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0},""featuredImage"":null,""imageShelf"":null,""category"":{""id"":5137,""description"":""PAN DULCES"",""parentId"":1015,""featured"":false,""image"":null,""flagEnabled"":true,""area"":18400},""isFractionable"":0,""fractions"":[{""id"":4,""parentId"":null,""description"":""Unidades"",""shortName"":""uds"",""increment"":1.0,""convertion"":1.0,""minByProd"":1.0}],""minimumByUnit"":null,""size"":90,""status"":""Deshabilitado"",""barcode"":""1004"",""price"":1590.00,""strPrice"":""1590.00"",""priceByUnity"":1590.00,""referenceUnit"":""1 uds"",""promotions"":[],""origin"":null,""html"":null,""gallery"":[]}]"
2023-12-28 15:57:21,4005,[]
2023-12-28 15:57:21,2005,[]
2023-12-28 15:57:21,3005,[]
